t[s], q0[rad], dq_cur0[rad/s], q_ref0[rad], dq_ref0[rad/s], ddq_ref0[rad/s^2], q_ref_pre0[rad], q_ref_final0[rad], tau_ref0[Nm], tau_ref_wo_ene_fb0[Nm], tau_cur0[Nm], q1[rad], dq_cur1[rad/s], q_ref1[rad], dq_ref1[rad/s], ddq_ref1[rad/s^2], q_ref_pre1[rad], q_ref_final1[rad], tau_ref1[Nm], tau_ref_wo_ene_fb1[Nm], tau_cur1[Nm], q2[rad], dq_cur2[rad/s], q_ref2[rad], dq_ref2[rad/s], ddq_ref2[rad/s^2], q_ref_pre2[rad], q_ref_final2[rad], tau_ref2[Nm], tau_ref_wo_ene_fb2[Nm], tau_cur2[Nm], l_cur_motor0[m], dl_cur_motor0[m/s], l_cur_joint0[m], dl_cur_joint0[m/s], l_calib0[m], strain_cur0, loadcell_cur0[uint16], tension_cur0[N], dl_ref0[m/s], tension_ref0[N], tension_ref_filtered0[N], q_motor_cur0[rad], dq_motor_cur0[rad/s], current_cur0[A], motor_torque_ref0[Nm], current_ref0[A], motor_vq0[V], motor_vd0[V], vdd0[V], vin0[V], control_status0, l_cur_motor1[m], dl_cur_motor1[m/s], l_cur_joint1[m], dl_cur_joint1[m/s], l_calib1[m], strain_cur1, loadcell_cur1[uint16], tension_cur1[N], dl_ref1[m/s], tension_ref1[N], tension_ref_filtered1[N], q_motor_cur1[rad], dq_motor_cur1[rad/s], current_cur1[A], motor_torque_ref1[Nm], current_ref1[A], motor_vq1[V], motor_vd1[V], vdd1[V], vin1[V], control_status1, l_cur_motor2[m], dl_cur_motor2[m/s], l_cur_joint2[m], dl_cur_joint2[m/s], l_calib2[m], strain_cur2, loadcell_cur2[uint16], tension_cur2[N], dl_ref2[m/s], tension_ref2[N], tension_ref_filtered2[N], q_motor_cur2[rad], dq_motor_cur2[rad/s], current_cur2[A], motor_torque_ref2[Nm], current_ref2[A], motor_vq2[V], motor_vd2[V], vdd2[V], vin2[V], control_status2, l_cur_motor3[m], dl_cur_motor3[m/s], l_cur_joint3[m], dl_cur_joint3[m/s], l_calib3[m], strain_cur3, loadcell_cur3[uint16], tension_cur3[N], dl_ref3[m/s], tension_ref3[N], tension_ref_filtered3[N], q_motor_cur3[rad], dq_motor_cur3[rad/s], current_cur3[A], motor_torque_ref3[Nm], current_ref3[A], motor_vq3[V], motor_vd3[V], vdd3[V], vin3[V], control_status3, l_cur_motor4[m], dl_cur_motor4[m/s], l_cur_joint4[m], dl_cur_joint4[m/s], l_calib4[m], strain_cur4, loadcell_cur4[uint16], tension_cur4[N], dl_ref4[m/s], tension_ref4[N], tension_ref_filtered4[N], q_motor_cur4[rad], dq_motor_cur4[rad/s], current_cur4[A], motor_torque_ref4[Nm], current_ref4[A], motor_vq4[V], motor_vd4[V], vdd4[V], vin4[V], control_status4, l_cur_motor5[m], dl_cur_motor5[m/s], l_cur_joint5[m], dl_cur_joint5[m/s], l_calib5[m], strain_cur5, loadcell_cur5[uint16], tension_cur5[N], dl_ref5[m/s], tension_ref5[N], tension_ref_filtered5[N], q_motor_cur5[rad], dq_motor_cur5[rad/s], current_cur5[A], motor_torque_ref5[Nm], current_ref5[A], motor_vq5[V], motor_vd5[V], vdd5[V], vin5[V], control_status5, pose_cur_pos_x[m], pose_cur_pos_y[m], pose_cur_pos_z[m], pose_cur_ori_x, pose_cur_ori_y, pose_cur_ori_z, pose_cur_ori_w, roll[rad], pitch[rad], yaw[rad], twist_cur_pos_x[m/s], twist_cur_pos_y[m/s], twist_cur_pos_z[m/s], twist_cur_ang_x[rad/s], twist_cur_ang_y[rad/s], twist_cur_ang_z[rad/s], twist_ref_pos_x[m/s], twist_ref_pos_y[m/s], twist_ref_pos_z[m/s], twist_ref_ang_x[rad/s], twist_ref_ang_y[rad/s], twist_ref_ang_z[rad/s], twist_cur_robot_pos_x[m/s], twist_cur_robot_pos_y[m/s], twist_cur_robot_pos_z[m/s], twist_cur_robot_ang_x[rad/s], twist_cur_robot_ang_y[rad/s], twist_cur_robot_ang_z[rad/s], gravity_x, gravity_y, gravity_z, x_fd_x[m], x_fd_y[m], x_fd_z[m], x_fd_robot_x[m], x_fd_robot_y[m], x_fd_robot_z[m], obs_lin_vel_x, obs_lin_vel_y, obs_lin_vel_z, obs_ang_vel_x, obs_ang_vel_y, obs_ang_vel_z, obs_gravity_x, obs_gravity_y, obs_gravity_z, obs_lin_vel_x_ref, obs_lin_vel_y_ref, obs_ang_vel_z_ref, obs_joint0, obs_joint1, obs_joint2, obs_joint_vel0, obs_joint_vel1, obs_joint_vel2, obs_is_standing, action0, action1, action2, e_slide[J], e_slide_ref[J], contact, stop, is_calibrating_l, jump_count, force_calibrator[N], min_tension[N], kp_flight0[Nm/rad], kp_flight1[Nm/rad], kp_flight2[Nm/rad], kd_flight_pull[Ns/m], kd_flight_loosen[Ns/m], kp_stance0[Nm/rad], kp_stance1[Nm/rad], kp_stance2[Nm/rad], kd_stance_pull[Ns/m], kd_stance_loosen[Ns/m], kd_stop_pull[Ns/m], kd_stop_loosen[Ns/m], kp_rl0[Nm/rad], kp_rl1[Nm/rad], kp_rl2[Nm/rad], kd_rl_pull[Ns/m], kd_rl_loosen[Ns/m], tau_max_flight0[Nm], tau_max_flight1[Nm], tau_max_flight2[Nm], tau_max_stance0[Nm], tau_max_stance1[Nm], tau_max_stance2[Nm], tau_max_rl0[Nm], tau_max_rl1[Nm], tau_max_rl2[Nm], k_slide_energy[s/m2], q_slide_0[m], dq_slide_takeoff_ref[m/s], t_st[s], k_footpos[s], h_ref[m], f_slide_launch[N], constforce_launch_period[s], jump_max, wave_count, 
168.063, 0.0650024, 0, 0, 0, 0, 7.77158e-09, 0, -3.25012, 0, -11.6491, 0.106516, 0, 0, 0, 0, 2.19211e-08, 0, -5.32579, 0, -11.9212, -0.000796251, 0, 0.000965123, 0, 0, -2.78321e-09, 0, 3.52275, 0, -14.9903, 0.861163, 0.0010957, 0.878989, 0, 0.840608, 0.0207, 150, 130.8, 0, 120, 120, -5.88435, -0.10957, 12.2639, 1.2, 12.1898, 0.0346375, 0.00012207, 11.7938, 72.2485, 0, 0.920917, 0.00136962, 0.941709, 0, 0.933496, 0.0225767, 201, 182.44, 0, 139.196, 139.196, -5.95798, -0.136962, 14.0593, 1.39196, 13.9889, 0.0401001, 0.000335693, 11.8008, 72.6184, 0, 0.888291, -0.00054785, 0.909256, 0, 0.903815, 0.0236004, 133, 133.05, 0, 120, 120, -1.94509, 0.054785, 12.623, 1.2, 12.7213, 0.0351257, 0.000274658, 11.7869, 72.002, 0, 0.926766, 0.000273925, 0.944932, 0, 0.982296, 0.0196018, 179, 161.43, 0, 141.219, 141.219, 8.16077, -0.0273925, 14.805, 1.41219, 14.8518, 0.0398254, 0.00204468, 11.759, 72.2485, 0, 0.864805, -0.000273925, 0.882892, 0, 0.890085, 0.0209148, 138, 130.06, 0, 120, 120, 6.20341, 0.0273925, 12.2363, 1.2, 12.1939, 0.0355835, 0.000823975, 11.926, 72.4951, 0, 0.896991, 0.00191747, 0.915211, 0, 0.921044, 0.0203127, 147, 137.23, 0, 121.734, 121.734, 6.06229, -0.191747, 12.3744, 1.21734, 12.432, 0.0368652, 0.00125122, 11.8147, 72.002, 0, -0.0136221, 0.00769726, 0.00330252, -0.00505579, 0.00388997, -0.000196359, 0.99998, -0.0101117, 0.00778, -0.000392721, -0.000718423, 0.000417095, 0.00242348, 0.00233223, -0.000195275, -0.000839638, 0, 0, 0, 0, 0, 0, -0.000737431, 0.000392311, 0.00242191, 0.000532648, 0.000922574, -0.00319589, 0.0077778, 0.0101129, -0.999919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.064, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.997, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.7229, -0.000796251, 0, 0.0032951, 0, 0, 0.000965123, 0, 8.1827, 0, -13.7985, 0.861163, 0.00246532, 0.878989, 0, 0.840608, 0.0207, 150, 130.8, 0, 120, 120, -5.88435, -0.246532, 12.1534, 1.2, 12.1898, 0.0335693, 0.000305176, 11.7938, 72.2485, 0, 0.920917, -0.0021914, 0.941709, 0, 0.933496, 0.0225767, 201, 182.44, 0, 137.359, 137.359, -5.95798, 0.21914, 13.8935, 1.37359, 13.7988, 0.0387878, 0.000427246, 11.8008, 72.6184, 0, 0.888291, 0.00164355, 0.909256, 0, 0.903815, 0.0236004, 133, 133.05, 0, 120, 120, -1.94509, -0.164355, 12.8716, 1.2, 12.7213, 0.0348206, 0.000335693, 11.7869, 72.002, 0, 0.926766, 0.000273925, 0.944932, 0, 0.982296, 0.0196018, 179, 161.43, 0, 143.027, 143.027, 8.16077, -0.0273925, 14.9708, 1.43027, 15.0482, 0.0397034, 0.00189209, 11.759, 72.2485, 0, 0.864805, -0.0010957, 0.882892, 0, 0.890085, 0.0209148, 138, 130.06, 0, 120, 120, 6.20341, 0.10957, 12.2086, 1.2, 12.1939, 0.0354004, 0.000823975, 11.926, 72.4951, 0, 0.896991, -0.00356102, 0.915211, 0, 0.921044, 0.0203127, 148, 138.62, 0, 123.472, 123.472, 6.06229, 0.356102, 12.402, 1.23472, 12.6136, 0.03479, 0.00128174, 11.8147, 72.002, 0, -0.0136221, 0.00769726, 0.00330252, -0.00505579, 0.00388997, -0.000196359, 0.99998, -0.0101117, 0.00778, -0.000392721, -0.000718423, 0.000417095, 0.00242348, 0.00233223, -0.000195275, -0.000839638, 0, 0, 0, 0, 0, 0, -0.000737431, 0.000392311, 0.00242191, 0.000532648, 0.000922574, -0.00319589, 0.0077778, 0.0101129, -0.999919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.065, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.997, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.7229, -0.000794358, 0.00190878, 0.00581347, 0, 0, 0.0032951, 0, 13.2156, 0, -13.7985, 0.861163, 0.000273925, 0.878989, 0.00160842, 0.840608, 0.0207, 150, 130.8, 0, 120, 120, -5.88435, -0.0273925, 12.2086, 1.2, 12.1898, 0.0346375, 0.000213623, 11.7938, 72.2485, 0, 0.920917, 0.0032871, 0.941709, 0.00165918, 0.933496, 0.0225767, 201, 182.44, 0, 135.376, 135.376, -5.95798, -0.32871, 14.004, 1.35376, 13.5938, 0.0394897, 0.000274658, 11.8008, 72.6184, 0, 0.888291, 0.00246532, 0.909256, 0.00163387, 0.903815, 0.0236004, 133, 133.05, 0, 120, 120, -1.94509, -0.246532, 12.9544, 1.2, 12.7213, 0.0350647, 0.000244141, 11.7869, 72.002, 0, 0.926766, -0.00301317, 0.944932, -0.00166089, 0.982296, 0.0196018, 179, 161.43, 0, 144.979, 144.979, 8.16077, 0.301317, 14.6393, 1.44979, 15.2606, 0.039032, 0.00195312, 11.759, 72.2485, 0, 0.864805, 0.000821775, 0.882892, -0.00160804, 0.890085, 0.0209148, 138, 130.06, 0, 120, 120, 6.20341, -0.0821775, 12.0705, 1.2, 12.1939, 0.0354309, 0.000457764, 11.926, 72.4951, 0, 0.896991, 0.0010957, 0.915211, -0.00163664, 0.921044, 0.0203127, 148, 138.62, 0, 125.35, 125.35, 6.06229, -0.10957, 12.3744, 1.2535, 12.81, 0.0349731, 0.00137329, 11.8147, 72.002, 0, -0.0136221, 0.00769726, 0.00330252, -0.00505579, 0.00388997, -0.000196359, 0.99998, -0.0101117, 0.00778, -0.000392721, -0.000718423, 0.000417095, 0.00242348, 0.00233223, -0.000195275, -0.000839638, 0, 0, 0, 0, 0, 0, -0.000737431, 0.000392311, 0.00242191, 0.000532648, 0.000922574, -0.00319589, 0.0077778, 0.0101129, -0.999919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.066, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.6491, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.9212, -0.000794358, 0, 0.00840166, 0, 0, 0.00581347, 0, 18.392, 0, -14.9911, 0.861163, 0.00246532, 0.878991, 0, 0.840608, 0.0207018, 150, 130.8, 0, 120, 120, -5.88435, -0.246532, 12.0705, 1.2, 12.1898, 0.0351562, 0.000549316, 11.7938, 72.2485, 0, 0.920917, -0.00246532, 0.94171, 0, 0.933496, 0.0225785, 201, 182.44, 0, 133.335, 133.335, -5.95798, 0.246532, 13.9212, 1.33335, 13.3831, 0.0368652, 0.000976562, 11.8008, 72.6184, 0, 0.888291, -0.000273925, 0.909257, 0, 0.903815, 0.0236022, 133, 133.05, 0, 120, 120, -1.94509, 0.0273925, 12.8439, 1.2, 12.7213, 0.0348511, 0.000213623, 11.7869, 72.002, 0, 0.926766, -0, 0.94493, 0, 0.982296, 0.0196, 179, 161.43, 0, 146.988, 146.988, 8.16077, 0, 14.6946, 1.46988, 15.4793, 0.0401611, 0.00198364, 11.759, 72.2485, 0, 0.864805, -0, 0.882891, 0, 0.890085, 0.0209129, 138, 130.06, 0, 120, 120, 6.20341, 0, 12.0982, 1.2, 12.1939, 0.035614, 0.000732422, 11.926, 72.4951, 0, 0.896991, 0.000273925, 0.915209, 0, 0.921044, 0.0203109, 147, 137.23, 0, 127.281, 127.281, 6.06229, -0.0273925, 12.402, 1.27281, 13.0121, 0.0368958, 0.00140381, 11.8147, 72.002, 0, -0.0136266, 0.00769986, 0.00332216, -0.00506137, 0.00389286, -0.000200401, 0.99998, -0.0101228, 0.00778578, -0.000400805, -0.00117546, 0.000739999, 0.00502828, -0.00721335, 0.000439167, -0.00289679, 0, 0, 0, 0, 0, 0, -0.00121489, 0.000688629, 0.00502621, -0.00897854, 0.00149347, -0.00532648, 0.00778354, 0.0101241, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.067, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.3553, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -12.1024, -0.000792464, 0.00186185, 0.0109688, 0, 0, 0.00840166, 0, 23.5225, 0, -12.8082, 0.861163, 0.00164355, 0.878991, 0.00156889, 0.840608, 0.0207018, 150, 130.8, 0, 120, 120, -5.88435, -0.164355, 11.8496, 1.2, 12.1898, 0.0351257, 0.000488281, 11.7938, 72.2485, 0, 0.920917, 0.00602635, 0.94171, 0.0016184, 0.933496, 0.0225785, 200, 181.2, 0, 131.313, 131.313, -5.95798, -0.602635, 14.1698, 1.31313, 13.1746, 0.0381775, 0.000732422, 11.8008, 72.6184, 0, 0.888291, -0.00164355, 0.909257, 0.0015937, 0.903815, 0.0236022, 133, 133.05, 0, 120, 120, -1.94509, 0.164355, 12.7334, 1.2, 12.7213, 0.0352173, 0.000183105, 11.7869, 72.002, 0, 0.926766, 0.000273925, 0.94493, -0.00162006, 0.982296, 0.0196, 180, 162.7, 0, 148.978, 148.978, 8.16077, -0.0273925, 15.0536, 1.48978, 15.6965, 0.0410767, 0.00170898, 11.759, 72.2485, 0, 0.864805, 0.00136962, 0.882891, -0.00156851, 0.890085, 0.0209129, 138, 130.06, 0, 120, 120, 6.20341, -0.136962, 12.2639, 1.2, 12.1939, 0.0348206, 0.000854492, 11.926, 72.4951, 0, 0.896991, -0.000821775, 0.915209, -0.0015964, 0.921044, 0.0203109, 147, 137.23, 0, 129.195, 129.195, 6.06229, 0.0821775, 12.7334, 1.29195, 13.2127, 0.0354309, 0.00137329, 11.8147, 72.002, 0, -0.0136266, 0.00769986, 0.00332216, -0.00506137, 0.00389286, -0.000200401, 0.99998, -0.0101228, 0.00778578, -0.000400805, -0.00117546, 0.000739999, 0.00502828, -0.00721335, 0.000439167, -0.00289679, 0, 0, 0, 0, 0, 0, -0.00121489, 0.000688629, 0.00502621, -0.00897854, 0.00149347, -0.00532648, 0.00778354, 0.0101241, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.068, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.0074, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -12.3007, -0.000792464, 0, 0.0134894, 0, 0, 0.0109688, 0, 28.5636, 0, -14.0008, 0.861163, -0.00054785, 0.878992, 0, 0.840608, 0.0207037, 150, 130.8, 0, 120, 120, -5.88435, 0.054785, 12.2639, 1.2, 12.1898, 0.0341187, 0.000671387, 11.7938, 72.2485, 0, 0.920917, -0.00301317, 0.941712, 0, 0.933496, 0.0225803, 200, 181.2, 0, 129.326, 129.326, -5.95798, 0.301317, 13.7278, 1.29326, 12.97, 0.0378723, 0.000793457, 11.8008, 72.6184, 0, 0.888291, -0.00383495, 0.909259, 0, 0.903815, 0.0236041, 133, 133.05, 0, 120, 120, -1.94509, 0.383495, 12.5401, 1.2, 12.7213, 0.0350037, 0.000457764, 11.7869, 72.002, 0, 0.926704, -0.00465672, 0.944929, 0, 0.982296, 0.0196657, 180, 162.7, 0, 150.934, 150.934, 8.16691, 0.465672, 15.4127, 1.50934, 15.9102, 0.0405884, 0.00210571, 11.759, 72.2485, 0, 0.864805, -0, 0.882889, 0, 0.890085, 0.0209111, 138, 130.06, 0, 120, 120, 6.20341, 0, 12.181, 1.2, 12.1939, 0.0352478, 0.000671387, 11.926, 72.4951, 0, 0.896991, -0.00054785, 0.915208, 0, 0.921044, 0.020309, 146, 135.84, 0, 131.076, 131.076, 6.06229, 0.054785, 12.7611, 1.31076, 13.41, 0.0367432, 0.00131226, 11.8147, 72.002, 0, -0.0136266, 0.00769986, 0.00332216, -0.00506137, 0.00389286, -0.000200401, 0.99998, -0.0101228, 0.00778578, -0.000400805, -0.00117546, 0.000739999, 0.00502828, -0.00721335, 0.000439167, -0.00289679, 0, 0, 0, 0, 0, 0, -0.00121489, 0.000688629, 0.00502621, -0.00897854, 0.00149347, -0.00532648, 0.00778354, 0.0101241, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.069, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.0079, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.5495, -0.000792464, 0, 0.0158627, 0, 0, 0.0134894, 0, 33.3104, 0, -16.2266, 0.861163, 0.0021914, 0.878992, 0, 0.840608, 0.0207037, 151, 132.13, 0, 120, 120, -5.88435, -0.21914, 12.1258, 1.2, 12.1898, 0.0343933, 0.000244141, 11.7938, 72.2485, 0, 0.920917, 0.00136962, 0.941712, 0, 0.933496, 0.0225803, 200, 181.2, 0, 127.456, 127.456, -5.95798, -0.136962, 13.3964, 1.27456, 12.7776, 0.0385742, 0.000244141, 11.8008, 72.6184, 0, 0.888291, 0.00136962, 0.909259, 0, 0.903815, 0.0236041, 133, 133.05, 0, 120, 120, -1.94509, -0.136962, 12.6782, 1.2, 12.7213, 0.0356445, 0.000396729, 11.7869, 72.002, 0, 0.926704, -0.00410887, 0.944929, 0, 0.982296, 0.0196657, 179, 161.43, 0, 152.775, 152.775, 8.16691, 0.410887, 15.247, 1.52775, 16.1116, 0.0419006, 0.00170898, 11.759, 72.2485, 0, 0.864805, -0.000273925, 0.882889, 0, 0.890085, 0.0209111, 138, 130.06, 0, 120, 120, 6.20341, 0.0273925, 11.9324, 1.2, 12.1939, 0.0357361, 0.000396729, 11.926, 72.4951, 0, 0.896991, 0.00054785, 0.915208, 0, 0.921044, 0.020309, 146, 135.84, 0, 132.847, 132.847, 6.06229, -0.054785, 12.8992, 1.32847, 13.596, 0.0375061, 0.0012207, 11.8147, 72.002, 0, -0.0136266, 0.00769986, 0.00332216, -0.00506137, 0.00389286, -0.000200401, 0.99998, -0.0101228, 0.00778578, -0.000400805, -0.00117546, 0.000739999, 0.00502828, -0.00721335, 0.000439167, -0.00289679, 0, 0, 0, 0, 0, 0, -0.00121489, 0.000688629, 0.00502621, -0.00897854, 0.00149347, -0.00532648, 0.00778354, 0.0101241, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.07, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.0221, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.552, -0.000790571, 0.00180678, 0.0184848, 0, 0, 0.0158627, 0, 38.5507, 0, -16.1903, 0.861163, 0.00164355, 0.878992, 0.00152248, 0.840608, 0.0207037, 151, 132.13, 0, 120, 120, -5.88435, -0.164355, 12.1534, 1.2, 12.1898, 0.035675, 0.000549316, 11.7938, 72.3718, 0, 0.920917, -0.000821775, 0.941712, 0.00157052, 0.933496, 0.0225803, 200, 181.2, 0, 125.39, 125.39, -5.95798, 0.0821775, 13.1201, 1.2539, 12.5654, 0.0368042, 0.000488281, 11.8008, 72.4951, 0, 0.888291, 0.00301317, 0.909259, 0.00154656, 0.903815, 0.0236041, 134, 134.4, 0, 120, 120, -1.94509, -0.301317, 12.6506, 1.2, 12.7213, 0.0357361, 0.000305176, 11.7869, 72.002, 0, 0.926704, -0.00136962, 0.944929, -0.00157214, 0.982296, 0.0196657, 179, 161.43, 0, 154.808, 154.808, 8.16691, 0.136962, 15.5232, 1.54808, 16.3344, 0.0434265, 0.00167847, 11.759, 72.4951, 0, 0.864805, 0.000273925, 0.882889, -0.00152211, 0.890085, 0.0209111, 138, 130.06, 0, 120, 120, 6.20341, -0.0273925, 12.2086, 1.2, 12.1939, 0.0348511, 0.000640869, 11.926, 72.4951, 0, 0.896991, -0.00136962, 0.915208, -0.00154918, 0.921044, 0.020309, 147, 137.23, 0, 134.802, 134.802, 6.06229, 0.136962, 13.3135, 1.34802, 13.8016, 0.037323, 0.00137329, 11.8147, 72.1252, 0, -0.0136266, 0.00769986, 0.00332216, -0.00506137, 0.00389286, -0.000200401, 0.99998, -0.0101228, 0.00778578, -0.000400805, -0.00117546, 0.000739999, 0.00502828, -0.00721335, 0.000439167, -0.00289679, 0, 0, 0, 0, 0, 0, -0.00121489, 0.000688629, 0.00502621, -0.00897854, 0.00149347, -0.00532648, 0.00778354, 0.0101241, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
168.071, 0.0650024, 0, 0, 0, 0, 0, 0, -3.25012, 0, -11.0196, 0.106516, 0, 0, 0, 0, 0, 0, -5.32579, 0, -11.9507, -0.000786784, 0.00392436, 0.0209263, 0, 0, 0.0184848, 0, 43.4262, 0, -15.0703, 0.861163, -0.00054785, 0.878994, 0.00330686, 0.840608, 0.0207055, 150, 130.8, 0, 120, 120, -5.88435, 0.054785, 12.1534, 1.2, 12.1898, 0.0357666, 0.000579834, 11.8077, 72.3718, 0, 0.920917, 0.00520457, 0.941714, 0.00341121, 0.933496, 0.0225821, 200, 181.2, 0, 123.469, 123.469, -5.95798, -0.520457, 13.0925, 1.23469, 12.3682, 0.0344238, 0.000396729, 11.8356, 72.4951, 0, 0.888291, 0.00136962, 0.90926, 0.00335917, 0.903815, 0.0236059, 134, 134.4, 0, 120, 120, -1.94509, -0.136962, 12.7058, 1.2, 12.7213, 0.0352478, 0.000274658, 11.8008, 72.002, 0, 0.926704, -0.00520457, 0.944927, -0.00341471, 0.982296, 0.019664, 179, 161.43, 0, 156.699, 156.699, 8.16691, 0.520457, 16.0204, 1.56699, 16.5419, 0.0430603, 0.00134277, 11.7938, 72.4951, 0, 0.864805, -0.00054785, 0.882888, -0.00330606, 0.890085, 0.0209092, 138, 130.06, 0, 120, 120, 6.20341, 0.054785, 12.181, 1.2, 12.1939, 0.0360718, 0.000488281, 11.9052, 72.4951, 0, 0.896991, -0.00301317, 0.915206, -0.00336485, 0.921044, 0.0203072, 147, 137.23, 0, 136.621, 136.621, 6.06229, 0.301317, 13.2859, 1.36621, 13.9931, 0.0393982, 0.00119019, 11.8077, 72.1252, 0, -0.0136332, 0.00771012, 0.0033529, -0.00508286, 0.0038929, -0.000209965, 0.999979, -0.0101658, 0.00778585, -0.000419933, -0.00138259, 0.00157003, 0.00580568, -0.00674198, 0.00129202, -0.0039904, 0, 0, 0, 0, 0, 0, -0.00142846, 0.0015104, 0.0058104, -0.00844589, 0.00241604, -0.00639178, 0.0077835, 0.0101671, -0.999918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -0, 120, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
